gauss_par;   176;    12;      0.0602230
mm_seq;   181;    12;      0.0777850
mm_par;   181;    12;      0.0105600
gauss_seq;   181;    12;      0.0005450
gauss_par;   181;    12;      0.0729250
mm_seq;   186;    12;      0.0854530
mm_par;   186;    12;      0.0126740
gauss_seq;   186;    12;      0.0005140
gauss_par;   186;    12;      0.0686250
mm_seq;   191;    12;      0.0890820
mm_par;   191;    12;      0.0113640
gauss_seq;   191;    12;      0.0004380
gauss_par;   191;    12;      0.0757960
mm_seq;   196;    12;      0.0970090
mm_par;   196;    12;      0.0126980
gauss_seq;   196;    12;      0.0004670
gauss_par;   196;    12;      0.1007360
mm_seq;   201;    12;      0.1059250
mm_par;   201;    12;      0.0197910
gauss_seq;   201;    12;      0.0005300
gauss_par;   201;    12;      0.1102380
mm_seq;   206;    12;      0.1170390
mm_par;   206;    12;      0.0172540
gauss_seq;   206;    12;      0.0005550
gauss_par;   206;    12;      0.0973940
mm_seq;   211;    12;      0.1224560
mm_par;   211;    12;      0.0218500
gauss_seq;   211;    12;      0.0005410
gauss_par;   211;    12;      0.0989700
mm_seq;   216;    12;      0.1310870
mm_par;   216;    12;      0.0284700
gauss_seq;   216;    12;      0.0005310
gauss_par;   216;    12;      0.1426850
mm_seq;   221;    12;      0.1430470
mm_par;   221;    12;      0.0187870
gauss_seq;   221;    12;      0.0005930
gauss_par;   221;    12;      0.1307450
mm_seq;   226;    12;      0.1504330
mm_par;   226;    12;      0.0193140
gauss_seq;   226;    12;      0.0005980
gauss_par;   226;    12;      0.1209160
mm_seq;   231;    12;      0.1662680
mm_par;   231;    12;      0.0201400
gauss_seq;   231;    12;      0.0006450
gauss_par;   231;    12;      0.1376420
mm_seq;   236;    12;      0.1679850
mm_par;   236;    12;      0.0250360
gauss_seq;   236;    12;      0.0007020
gauss_par;   236;    12;      0.1437110
mm_seq;   241;    12;      0.1838930
mm_par;   241;    12;      0.0271320
gauss_seq;   241;    12;      0.0006780
gauss_par;   241;    12;      0.1410610
mm_seq;   246;    12;      0.1863530
mm_par;   246;    12;      0.0296250
gauss_seq;   246;    12;      0.0007300
gauss_par;   246;    12;      0.1543700
mm_seq;   251;    12;      0.2063990
mm_par;   251;    12;      0.0333390
gauss_seq;   251;    12;      0.0007350
gauss_par;   251;    12;      0.2319580
mm_seq;   256;    12;      0.2763930
mm_par;   256;    12;      0.0358730
gauss_seq;   256;    12;      0.0007340
gauss_par;   256;    12;      0.1410180
